46,2,22
46,2,28
46,2,29
46,2,30
46,2,34
46,2,35
46,2,43
46,2,45
46,2,46
46,2,54
46,2,55
46,2,56
46,2,58
46,2,59
46,2,60
46,2,61
46,2,62
46,2,63
46,2,65
46,2,69
46,2,70
46,2,71
46,2,72
46,2,73
46,2,76
46,2,77
46,2,78
46,2,79
46,3,5
46,3,6
46,3,14
46,3,15
46,3,16
46,3,17
46,3,18
46,3,28
46,3,29
46,3,30
46,3,35
46,3,43
46,3,54
46,3,58
46,3,59
46,3,60
46,3,61
46,3,62
46,3,68
46,3,69
46,3,70
46,3,72
46,3,73
46,3,76
46,3,77
46,3,79
46,4,5
46,4,7
46,4,13
46,4,30
46,4,43
46,4,46
46,4,59
46,4,62
46,4,63
46,4,72
46,4,73
46,5,6
46,5,7
46,5,13
46,5,14
46,5,15
46,5,16
46,5,17
46,5,18
46,5,22
46,5,23
46,5,28
46,5,29
46,5,30
46,5,34
46,5,43
46,5,45
46,5,46
46,5,54
46,5,58
46,5,59
46,5,60
46,5,61
46,5,62
46,5,63
46,5,68
46,5,69
46,5,70
46,5,71
46,5,72
46,5,73
46,5,76
46,5,77
46,5,78
46,5,79
46,6,7
46,6,15
46,6,16
46,6,17
46,6,18
46,6,22
46,6,23
46,6,28
46,6,29
46,6,30
46,6,34
46,6,43
46,6,45
46,6,46
46,6,54
46,6,58
46,6,59
46,6,60
46,6,61
46,6,62
46,6,63
46,6,68
46,6,69
46,6,70
46,6,71
46,6,72
46,6,73
46,6,76
46,6,79
46,7,13
46,7,14
46,7,15
46,7,16
46,7,17
46,7,18
46,7,28
46,7,30
46,7,43
46,7,45
46,7,46
46,7,54
46,7,56
46,7,58
46,7,59
46,7,61
46,7,62
46,7,63
46,7,65
46,7,68
46,7,69
46,7,70
46,7,72
46,7,73
46,7,76
46,7,77
46,7,78
46,7,79
46,8,10
46,8,25
46,8,33
46,8,39
46,8,41
46,8,44
46,8,52
46,8,57
46,8,66
46,9,10
46,9,21
46,9,24
46,9,26
46,9,33
46,9,36
46,9,39
46,9,47
46,9,48
46,9,49
46,9,52
46,9,57
46,9,80
46,9,81
46,10,11
46,10,21
46,10,24
46,10,25
46,10,31
46,10,32
46,10,33
46,10,36
46,10,37
46,10,38
46,10,39
46,10,40
46,10,41
46,10,42
46,10,44
46,10,47
46,10,48
46,10,49
46,10,50
46,10,51
46,10,52
46,10,53
46,10,57
46,10,64
46,10,66
46,10,67
46,10,74
46,10,75
46,10,80
46,10,81
46,11,21
46,11,24
46,11,25
46,11,31
46,11,32
46,11,33
46,11,36
46,11,37
46,11,38
46,11,39
46,11,40
46,11,41
46,11,42
46,11,44
46,11,48
46,11,51
46,11,52
46,11,53
46,11,57
46,11,64
46,11,66
46,11,67
46,11,74
46,11,80
46,11,81
46,12,13
46,12,54
46,12,56
46,12,63
46,12,65
46,12,78
46,13,14
46,13,15
46,13,16
46,13,17
46,13,18
46,13,22
46,13,28
46,13,30
46,13,34
46,13,43
46,13,45
46,13,46
46,13,54
46,13,56
46,13,58
46,13,59
46,13,60
46,13,61
46,13,62
46,13,63
46,13,65
46,13,70
46,13,71
46,13,72
46,13,76
46,13,77
46,13,78
46,13,79
46,14,15
46,14,16
46,14,17
46,14,18
46,14,28
46,14,34
46,14,35
46,14,43
46,14,54
46,14,55
46,14,56
46,14,58
46,14,59
46,14,60
46,14,62
46,14,63
46,14,65
46,14,68
46,14,69
46,14,70
46,14,76
46,14,77
46,14,78
46,14,79
46,15,16
46,15,17
46,15,18
46,15,22
46,15,23
46,15,28
46,15,30
46,15,34
46,15,43
46,15,46
46,15,54
46,15,58
46,15,59
46,15,60
46,15,61
46,15,62
46,15,63
46,15,68
46,15,69
46,15,70
46,15,71
46,15,72
46,15,73
46,15,76
46,15,77
46,15,79
46,16,17
46,16,18
46,16,22
46,16,23
46,16,28
46,16,29
46,16,30
46,16,34
46,16,35
46,16,43
46,16,45
46,16,46
46,16,54
46,16,58
46,16,59
46,16,60
46,16,61
46,16,62
46,16,63
46,16,68
46,16,69
46,16,70
46,16,71
46,16,72
46,16,73
46,16,76
46,16,77
46,16,78
46,16,79
46,17,18
46,17,19
46,17,28
46,17,29
46,17,30
46,17,34
46,17,43
46,17,45
46,17,46
46,17,54
46,17,56
46,17,58
46,17,59
46,17,61
46,17,62
46,17,63
46,17,69
46,17,70
46,17,71
46,17,72
46,17,73
46,17,76
46,17,78
46,17,79
46,18,22
46,18,23
46,18,28
46,18,29
46,18,30
46,18,34
46,18,35
46,18,43
46,18,45
46,18,46
46,18,54
46,18,55
46,18,58
46,18,59
46,18,60
46,18,61
46,18,62
46,18,63
46,18,65
46,18,68
46,18,69
46,18,70
46,18,71
46,18,72
46,18,73
46,18,76
46,18,77
46,18,78
46,18,79
46,20,49
46,21,24
46,21,25
46,21,26
46,21,31
46,21,33
46,21,36
46,21,37
46,21,38
46,21,39
46,21,41
46,21,42
46,21,44
46,21,47
46,21,48
46,21,49
46,21,50
46,21,51
46,21,52
46,21,57
46,21,64
46,21,66
46,21,67
46,21,74
46,21,80
46,21,81
46,22,23
46,22,28
46,22,29
46,22,30
46,22,45
46,22,46
46,22,54
46,22,58
46,22,59
46,22,62
46,22,63
46,22,70
46,22,71
46,22,77
46,22,79
46,23,59
46,23,63
46,24,25
46,24,26
46,24,31
46,24,33
46,24,36
46,24,37
46,24,38
46,24,39
46,24,41
46,24,42
46,24,44
46,24,47
46,24,48
46,24,49
46,24,50
46,24,51
46,24,52
46,24,53
46,24,57
46,24,64
46,24,66
46,24,67
46,24,74
46,24,75
46,24,80
46,24,81
46,25,31
46,25,32
46,25,33
46,25,36
46,25,37
46,25,38
46,25,39
46,25,40
46,25,41
46,25,42
46,25,44
46,25,47
46,25,48
46,25,49
46,25,51
46,25,52
46,25,53
46,25,57
46,25,64
46,25,66
46,25,67
46,25,74
46,25,75
46,25,80
46,25,81
46,26,31
46,26,33
46,26,39
46,26,44
46,26,47
46,26,50
46,26,52
46,27,33
46,27,39
46,27,50
46,28,29
46,28,30
46,28,34
46,28,43
46,28,45
46,28,46
46,28,54
46,28,56
46,28,58
46,28,59
46,28,60
46,28,61
46,28,62
46,28,63
46,28,65
46,28,70
46,28,71
46,28,72
46,28,73
46,28,76
46,28,77
46,28,78
46,28,79
46,29,30
46,29,34
46,29,46
46,29,54
46,29,59
46,29,62
46,29,63
46,29,70
46,29,72
46,29,79
46,30,34
46,30,43
46,30,45
46,30,46
46,30,54
46,30,58
46,30,59
46,30,60
46,30,61
46,30,62
46,30,63
46,30,65
46,30,69
46,30,70
46,30,71
46,30,72
46,30,73
46,30,76
46,30,77
46,30,78
46,30,79
46,31,33
46,31,36
46,31,37
46,31,38
46,31,39
46,31,41
46,31,42
46,31,44
46,31,47
46,31,48
46,31,50
46,31,51
46,31,53
46,31,64
46,31,66
46,31,67
46,31,80
46,31,81
46,32,33
46,32,36
46,32,37
46,32,38
46,32,39
46,32,40
46,32,41
46,32,42
46,32,44
46,32,48
46,32,49
46,32,50
46,32,51
46,32,52
46,32,53
46,32,57
46,32,64
46,32,66
46,32,67
46,32,74
46,32,75
46,32,80
46,32,81
46,33,36
