CountryCode,Year,Week,Sex,0-14,15-64,65-74,75-84,85+,Total,0-14,15-64,65-74,75-84,85+,Total,Split,SplitSex,Forecast
USA,2020,15,b,547,18719,15808,19438,24433,78945,0.000466290711146424,0.00452281452415422,0.0252687993566872,0.0633482160351435,0.206609605354957,0.0124077091496401,0,0,0
USA,2020,16,m,289,11307,8983,9940,9466,39985,0.00048165097441251,0.00544960007641868,0.0305301439434748,0.073483071841654,0.220331860871637,0.0127044749824327,0,0,0
USA,2020,16,f,209,6338,6021,8961,15180,36709,0.000364703429113463,0.00307079092279325,0.0181705784317784,0.0522280608243526,0.201608675192572,0.0114171156933806,0,0,0
USA,2020,16,b,498,17645,15004,18901,24646,76694,0.000424520610879194,0.00426331867507352,0.0239836200371795,0.0615981392777162,0.208410769597605,0.0120539216609348,0,0,0
USA,2020,17,m,325,11178,8370,9457,8830,38160,0.000541649019668047,0.00538742634246113,0.0284467666488794,0.0699124155338553,0.205528241231413,0.0121246158641899,0,0,0
USA,2020,17,f,219,6248,5729,8676,14741,35613,0.000382153353951428,0.0030271854978877,0.0172893612083804,0.0505669741894971,0.195778226680745,0.0110762412811126,0,0,0
USA,2020,17,b,544,17426,14099,18133,23571,73773,0.000463733358068839,0.00421040471702075,0.0225369940618631,0.0590952362056414,0.199320386682835,0.011594830921482,0,0,0
USA,2020,18,m,282,10820,7985,8660,8120,35867,0.000469984687835044,0.00521488218155568,0.027138283356189,0.0640204629928294,0.189002187859464,0.0113960586268579,0,0,0
USA,2020,18,f,220,5842,5661,7952,13638,33313,0.000383898346435225,0.00283047658109154,0.017084146238548,0.0463472312995483,0.18112905877973,0.0103609026422291,0,0,0
USA,2020,18,b,502,16662,13646,16612,21758,69180,0.000427930414982642,0.0040258099044531,0.0218128818333346,0.0541383148871182,0.183989350194948,0.0108729535622535,0,0,0
USA,2020,19,m,336,10899,7707,8330,7625,34897,0.00055998175571835,0.00525295756901806,0.0261934564591295,0.0615808841489918,0.17748050276212,0.0110878595338741,0,0,0
USA,2020,19,f,215,5940,5346,7681,12629,31811,0.000375173384016242,0.00287795804376647,0.0161335180694714,0.0447677419028962,0.167728324045257,0.0098937554093582,0,0,0
USA,2020,19,b,551,16839,13053,16011,20254,66708,0.000469700515249872,0.00406857598013959,0.0208649821611107,0.0521796628736847,0.171271270284423,0.0104844317177046,0,0,0
USA,2020,20,m,332,10405,7227,7900,7388,33252,0.000553315306245513,0.00501486590564574,0.0245621006656454,0.0584020389888397,0.171964059594301,0.0105651919998963,0,0,0
USA,2020,20,f,237,5795,5321,7390,12403,31146,0.000413563218659765,0.00280770485919641,0.016058071389386,0.0430716850230963,0.164726771963997,0.00968692923768101,0,0,0
USA,2020,20,b,569,16200,12548,15290,19791,64398,0.000485044633715385,0.00391418319842397,0.0200577488820667,0.0498299322552394,0.167356063503457,0.0101213712561723,0,0,0
USA,2020,21,m,325,10346,6891,7392,6951,31905,0.000541649019668047,0.00498642985678143,0.0234201516102065,0.0546465661019624,0.161792390124524,0.0101372083109795,0,0,0
USA,2020,21,f,239,5748,5082,7039,11506,29614,0.000417053203627358,0.00278493313730129,0.0153368011277691,0.0410259256938531,0.152813532066254,0.00921045150082467,0,0,0
USA,2020,21,b,564,16094,11973,14431,18457,61519,0.000480782378586076,0.00388857187626145,0.0191386218811751,0.0470304612410308,0.156075532518989,0.00966888161602009,0,0,0
USA,2020,22,m,343,10202,6791,7340,6622,31298,0.000571648042295816,0.00491702661887533,0.0230802858198973,0.0542621476174789,0.154134542857804,0.00994434557959684,0,0,0
USA,2020,22,f,220,5396,4970,6763,10946,28295,0.000383898346435225,0.00261438747544847,0.0149988000009863,0.0394172944264141,0.145376057882602,0.00880022034226495,0,0,0
USA,2020,22,b,563,15598,11761,14103,17568,59593,0.000479929927560214,0.00376873021784056,0.0187997437521507,0.0459615130539988,0.148557997252728,0.00936617406237887,0,0,0
USA,2020,23,m,347,10335,6784,7109,6458,31033,0.000578314491768653,0.00498112822055249,0.0230564952145756,0.0525544424267926,0.1503172572902,0.00986014685831774,0,0,0
USA,2020,23,f,269,5702,4750,6626,10424,27771,0.000469402978141252,0.00276264592012734,0.0143348692162344,0.038618807166852,0.138443269447126,0.00863724753931931,0,0,0
USA,2020,23,b,616,16037,11534,13735,16882,58804,0.000525109831930891,0.00387479975019292,0.0184368883970161,0.0447622053319629,0.142757064527581,0.0092421676969464,0,0,0
USA,2020,24,m,329,10073,6586,7067,6395,30450,0.000548315469140885,0.00485485288491778,0.0223835609497634,0.0522439505739405,0.148850861005083,0.00967490967150373,0,0,0
USA,2020,24,f,254,5640,4891,6450,10234,27469,0.000443228090884305,0.00273260662741463,0.0147603884919163,0.0375930133151517,0.135919840706244,0.00854332046586591,0,0,0
USA,2020,24,b,583,15713,11477,13517,16629,57919,0.00049697894807745,0.00379651608622444,0.0183457749377972,0.0440517458661917,0.140617653478803,0.00910307310454116,0,0,0
USA,2020,25,m,335,10089,6739,7105,6296,30564,0.000558315143350141,0.00486256435579624,0.0229035556089365,0.05252487177414,0.146546523985614,0.00971113100820493,0,0,0
USA,2020,25,f,260,5571,4777,6597,10133,27338,0.000453698045787084,0.00269917580165371,0.0144163516307267,0.0384497843162877,0.134578439112407,0.0085025772651295,0,0,0
USA,2020,25,b,595,15660,11516,13702,16429,57902,0.000507208360387793,0.00378371042514317,0.0184081157256838,0.0446546587155847,0.138926419448148,0.00910040123101473,0,0,0
USA,2020,26,m,297,10147,6593,7150,6540,30727,0.000494983873358185,0.00489051843773064,0.0224073515550851,0.0528575416164815,0.152225900074002,0.00976292116506716,0,0,0
USA,2020,26,f,230,5664,4895,6631,10245,27665,0.00040134827127319,0.00274423474072278,0.01477245996073,0.0386479490376389,0.136065933949137,0.00860427975857076,0,0,0
USA,2020,26,b,527,15811,11488,13781,16785,58392,0.000449241690629188,0.00382019447841243,0.0183633582369447,0.0449121187972174,0.141936816022714,0.00917741405618826,0,0,0
USA,2020,27,m,327,10547,6736,7238,6615,31463,0.000544982244404466,0.00508330520969203,0.0228933596352272,0.0535080959748382,0.153971609937236,0.00999677119850647,0,0,0
USA,2020,27,f,282,5884,5062,6660,10347,28235,0.000492087880430606,0.00285082577938079,0.0152764437837008,0.0388169718882031,0.137420616746874,0.00878155933429407,0,0,0
USA,2020,27,b,609,16431,11798,13898,16962,59698,0.000519142674749858,0.00396999655143854,0.0188588875765559,0.0452934204371038,0.143433558139843,0.00938267681063033,0,0,0
USA,2020,28,m,359,11035,7347,7432,6602,32775,0.000598313840187166,0.00531850507148493,0.0249699396140164,0.0549422726284882,0.153669020227609,0.0104136343015939,0,0,0
USA,2020,28,f,258,6057,5173,6912,10620,29020,0.000450208060819491,0.00293464509614369,0.0156114270432801,0.0402857221758649,0.141046385411404,0.00902570752191302,0,0,0
USA,2020,28,b,617,17092,12520,14344,17222,61795,0.000525962282956753,0.00412970489058411,0.0200129913933276,0.0467469292523973,0.145632162379695,0.00971226026856681,0,0,0
USA,2020,29,m,308,10961,7320,7769,7045,33403,0.000513316609408488,0.00528283951867207,0.0248781758506329,0.0574336001144678,0.163980346486444,0.0106131693844742,0,0,0
USA,2020,29,f,232,6091,5290,7123,10856,29592,0.000404838256240782,0.00295111825666357,0.01596451750608,0.0415155091230737,0.144180749531658,0.00920360913123535,0,0,0
USA,2020,29,b,540,17052,12610,14892,17901,62995,0.000460323553965392,0.00412004024071146,0.0201568547499889,0.0485328548819507,0.151373901913768,0.00990086310572645,0,0,0
USA,2020,30,m,347,10881,7652,8102,7034,34016,0.000578314491768653,0.00524428216427979,0.0260065302744594,0.0598953569477949,0.163724309039836,0.010807938501999,0,0,0
USA,2020,30,f,236,6260,5358,7296,10951,30101,0.000411818226175968,0.00303299955454177,0.0161697324759124,0.0425238178523018,0.145442463902099,0.00936191668218827,0,0,0
USA,2020,30,b,583,17141,13010,15398,17985,64117,0.00049697894807745,0.00414154408667811,0.0207962474462614,0.0501819029997499,0.152084220206643,0.0100772067584707,0,0,0
USA,2020,31,m,278,11020,7636,8129,6963,34026,0.000463318238362207,0.00531127556753638,0.02595215174801,0.0600949588531998,0.162071703702642,0.010811115812236,0,0,0
USA,2020,31,f,245,6095,5430,7322,11000,30092,0.000427523158530137,0.00295305627554826,0.0163870189145585,0.0426753555803939,0.146093242893168,0.00935911753099264,0,0,0
USA,2020,31,b,523,17115,13066,15451,17963,64118,0.00044583188652574,0.00413526206426088,0.0208857624237395,0.0503546293836301,0.151898184463271,0.0100773639275017,0,0,0
